测量时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,控温,CPU温,环温,环湿,压强
13:38:29,12533,12881,15050,14462,16461,16288,15637,15471,25.03,33.17,36.47,9.39,876.44
13:38:29,13129,13502,15768,15192,17261,17148,16493,16360,25.03,33.17,36.47,9.39,876.44
13:38:29,12900,13264,15472,14895,16883,16801,16156,16006,25.03,33.17,36.47,9.39,876.44
13:40:24,3,3,2,2,3,4,6,5,25.03,33.99,37.30,9.61,876.50
13:40:24,4,3,2,2,3,5,6,6,25.03,33.99,37.30,9.61,876.50
13:40:24,4,3,3,2,4,5,6,6,25.03,33.99,37.30,9.61,876.50
13:42:34,13903,14307,16745,16131,18398,18340,17484,17544,25.06,33.99,36.20,9.25,876.74
13:42:34,13468,13891,16227,15669,17833,17841,17052,17133,25.06,33.99,36.20,9.25,876.74
13:42:34,14989,15461,18039,17406,19754,19791,18872,18983,25.06,33.99,36.20,9.25,876.74
13:44:29,12922,13276,15603,15014,17127,16967,16045,16118,25.03,33.17,35.59,9.53,876.68
13:44:29,12237,12556,14719,14139,16101,15942,15079,15162,25.03,33.17,35.59,9.53,876.68
13:44:29,10652,10932,12755,12236,13894,13716,12947,12983,25.03,33.17,35.59,9.53,876.68
13:46:31,2029,2036,2391,2238,2529,2365,2235,2110,25.03,34.80,35.83,9.28,876.35
13:46:31,2094,2105,2468,2323,2625,2486,2362,2245,25.03,34.80,35.83,9.28,876.35
13:46:31,2491,2511,2917,2744,3088,2935,2766,2664,25.03,34.80,35.83,9.28,876.35
13:48:33,1407,1447,1659,1559,1747,1654,1546,1507,25.03,34.80,34.96,9.53,876.62
13:48:33,982,1012,1172,1119,1263,1218,1157,1122,25.03,34.80,34.96,9.53,876.62
13:48:33,1077,1117,1281,1227,1379,1340,1275,1246,25.03,34.80,34.96,9.53,876.62
13:50:23,196,185,233,231,259,255,263,231,25.03,34.80,34.56,9.46,876.41
13:50:23,190,175,223,222,251,246,259,224,25.03,34.80,34.56,9.46,876.41
13:50:23,282,254,330,329,369,363,386,326,25.03,34.80,34.56,9.46,876.41
13:52:28,1797,1816,2106,1980,2220,2099,1982,1893,25.03,33.99,34.69,9.61,876.50
13:52:28,1774,1790,2063,1931,2162,2036,1919,1834,25.03,33.99,34.69,9.61,876.50
13:52:28,1321,1332,1540,1448,1619,1533,1451,1380,25.03,33.99,34.69,9.61,876.50
13:54:31,2693,2770,3184,3014,3377,3237,3012,2956,25.06,34.80,35.38,9.53,876.50
13:54:31,3231,3334,3832,3637,4091,3947,3680,3643,25.06,34.80,35.38,9.53,876.50
13:54:31,3757,3884,4460,4235,4764,4610,4292,4271,25.06,34.80,35.38,9.53,876.50
13:56:35,4782,4954,5712,5463,6175,6045,5607,5663,25.03,34.80,36.26,9.25,876.02
13:56:35,5323,5509,6326,6038,6806,6668,6178,6247,25.03,34.80,36.26,9.25,876.02
13:56:35,5319,5514,6346,6077,6853,6754,6283,6375,25.03,34.80,36.26,9.25,876.02
13:58:38,7492,7618,9017,8649,9895,9691,8960,9086,25.03,34.80,34.22,9.03,876.41
13:58:38,8149,8284,9809,9413,10733,10548,9774,9931,25.03,34.80,34.22,9.03,876.41
13:58:38,8947,9103,10755,10337,11781,11622,10762,10975,25.03,34.80,34.22,9.03,876.41
14:03:11,7036,7263,8436,8077,9168,9013,8297,8510,25.03,34.80,35.40,9.46,876.28
14:03:11,6951,7156,8274,7904,8935,8775,8063,8252,25.03,34.80,35.40,9.46,876.28
14:03:11,6745,6959,8031,7677,8665,8523,7843,8034,25.03,34.80,35.40,9.46,876.28
14:04:37,5645,5854,6733,6431,7255,7118,6531,6667,25.03,33.99,36.03,9.18,876.37
14:04:37,4896,5090,5847,5597,6312,6217,5727,5855,25.03,33.99,36.03,9.18,876.37
14:04:37,5903,6146,7041,6744,7598,7491,6904,7080,25.03,33.99,36.03,9.18,876.37
14:06:30,3364,3472,3985,3792,4264,4136,3795,3837,25.06,35.61,35.61,9.25,876.37
14:06:30,3996,4126,4739,4515,5086,4956,4559,4640,25.06,35.61,35.61,9.25,876.37
14:06:30,5037,5196,5975,5701,6417,6294,5785,5905,25.06,35.61,35.61,9.25,876.37
14:08:34,5547,5715,6641,6351,7198,7047,6482,6596,25.03,36.42,34.06,9.25,876.58
14:08:34,5268,5435,6308,6023,6822,6686,6162,6279,25.03,36.42,34.06,9.25,876.58
14:08:34,4758,4903,5662,5409,6108,5967,5495,5582,25.03,36.42,34.06,9.25,876.58
14:10:31,5148,5321,6175,5910,6692,6565,6008,6166,25.03,35.61,33.00,9.46,876.46
14:10:31,4993,5158,5956,5687,6413,6277,5740,5881,25.03,35.61,33.00,9.46,876.46
14:10:31,4288,4432,5114,4884,5513,5398,4934,5052,25.03,35.61,33.00,9.46,876.46
14:12:31,5118,5272,6102,5827,6592,6459,5900,6062,25.03,34.80,32.48,9.18,876.43
14:12:31,5186,5344,6181,5908,6672,6566,6002,6183,25.03,34.80,32.48,9.18,876.43
14:12:31,5586,5756,6644,6355,7182,7080,6478,6674,25.03,34.80,32.48,9.18,876.43
14:14:31,4613,4761,5491,5237,5911,5783,5251,5422,25.03,34.80,32.16,9.39,876.43
14:14:31,4712,4856,5593,5333,6010,5889,5352,5526,25.03,34.80,32.16,9.39,876.43
14:14:31,4848,4996,5756,5497,6186,6076,5535,5720,25.03,34.80,32.16,9.39,876.43
14:16:31,6300,6494,7530,7202,8155,8014,7251,7549,25.03,34.80,32.61,9.53,876.63
14:16:31,5479,5648,6537,6248,7061,6937,6285,6537,25.03,34.80,32.61,9.53,876.63
14:16:31,5228,5385,6221,5943,6698,6584,5974,6196,25.03,34.80,32.61,9.53,876.63
14:18:30,7069,7289,8466,8096,9168,9013,8245,8493,25.03,33.99,33.70,9.32,876.45
14:18:30,6494,6685,7739,7384,8345,8186,7503,7692,25.03,33.99,33.70,9.32,876.45
14:18:30,6516,6708,7762,7410,8354,8211,7549,7729,25.03,33.99,33.70,9.32,876.45
14:20:28,5572,5733,6707,6412,7281,7109,6585,6654,25.03,33.99,34.30,9.18,876.18
14:20:28,5389,5532,6457,6159,6995,6843,6346,6414,25.03,33.99,34.30,9.18,876.18
14:20:28,5307,5446,6348,6061,6860,6707,6225,6284,25.03,33.99,34.30,9.18,876.18
14:23:31,7777,7974,9379,8992,10254,10076,9402,9496,25.03,33.99,33.77,9.25,876.12
14:23:31,8313,8517,10017,9612,10944,10783,10082,10191,25.03,33.99,33.77,9.25,876.12
14:23:31,8529,8736,10270,9861,11217,11072,10386,10478,25.03,33.99,33.77,9.25,876.12
14:24:31,9052,9362,10919,10477,11917,11780,11043,11168,25.03,33.99,34.20,9.18,876.33
14:24:31,8365,8629,10058,9647,10952,10818,10150,10262,25.03,33.99,34.20,9.18,876.33
14:24:31,8515,8796,10221,9793,11094,10977,10324,10399,25.03,33.99,34.20,9.18,876.33
14:26:28,10875,11253,13123,12623,14353,14257,13416,13582,25.06,35.61,34.75,9.21,876.19
14:26:28,11270,11656,13586,13080,14835,14776,13919,14110,25.06,35.61,34.75,9.21,876.19
14:26:28,11894,12303,14318,13792,15620,15589,14717,14920,25.06,35.61,34.75,9.21,876.19
14:28:31,14541,15038,17639,17022,19440,19454,18119,18683,25.03,34.80,35.88,9.03,876.01
14:28:31,15603,16113,18890,18249,20790,20846,19428,20054,25.03,34.80,35.88,9.03,876.01
14:28:31,15447,15941,18701,18069,20558,20660,19272,19899,25.03,34.80,35.88,9.03,876.01
14:30:29,17304,17887,21171,20506,23544,23605,21940,22784,25.06,34.80,36.42,9.11,876.49
14:30:29,16369,16898,19962,19314,22116,22173,20619,21370,25.06,34.80,36.42,9.11,876.49
14:30:29,16393,16921,19962,19311,22097,22154,20631,21373,25.06,34.80,36.42,9.11,876.49
14:32:31,17498,18128,21361,20692,23705,23823,22365,23049,25.03,33.99,37.08,8.64,876.33
14:32:31,17578,18180,21410,20729,23684,23829,22366,23031,25.03,33.99,37.08,8.64,876.33
14:32:31,18273,18879,22219,21538,24556,24763,23290,23988,25.03,33.99,37.08,8.64,876.33
14:34:29,17509,18074,21475,20826,23961,24001,22483,23135,25.03,33.99,37.00,8.75,876.24
14:34:29,17163,17689,20982,20349,23360,23403,21912,22574,25.03,33.99,37.00,8.75,876.24
14:34:29,17110,17612,20861,20213,23181,23244,21740,22409,25.03,33.99,37.00,8.75,876.24
14:36:27,17731,18293,21728,21107,24273,24359,22437,23546,25.03,33.99,35.87,8.61,876.51
14:36:27,18122,18697,22192,21545,24751,24911,22934,24143,25.03,33.99,35.87,8.61,876.51
14:36:27,18243,18822,22307,21637,24829,25016,23021,24236,25.03,33.99,35.87,8.61,876.51
14:38:28,17900,18483,21950,21289,24493,24541,22716,23660,25.03,33.17,36.80,8.89,876.39
14:38:28,19235,19847,23548,22829,26220,26367,24435,25489,25.03,33.17,36.80,8.89,876.39
14:38:28,19885,20495,24319,23602,27098,27268,25334,26407,25.03,33.17,36.80,8.89,876.39
14:40:30,19727,20361,24157,23429,26913,27088,25045,26249,25.03,34.80,38.65,8.82,876.33
14:40:30,20283,20960,24785,24066,27538,27798,25717,26951,25.03,34.80,38.65,8.82,876.33
14:40:30,20646,21311,25201,24489,27966,28255,26209,27393,25.03,34.80,38.65,8.82,876.33
14:42:30,21265,22022,26062,25301,29043,29258,27007,28360,25.03,34.80,39.24,8.46,876.27
14:42:30,20465,21165,25022,24265,27780,28004,25900,27127,25.03,34.80,39.24,8.46,876.27
14:42:30,19632,20267,23940,23214,26513,26715,24720,25841,25.03,34.80,39.24,8.46,876.27
14:44:29,12866,13317,15650,15095,17248,17147,15772,16396,25.03,35.61,38.82,8.46,876.24
14:44:29,13296,13738,16138,15562,17727,17673,16270,16909,25.03,35.61,38.82,8.46,876.24
14:44:29,13534,13975,16438,15881,18081,18084,16686,17345,25.03,35.61,38.82,8.46,876.24
14:46:29,23631,24556,29039,28258,32464,32856,30146,32023,25.03,35.61,37.92,8.25,876.00
14:46:29,24250,25159,29744,28940,33167,33633,30993,32787,25.03,35.61,37.92,8.25,876.00
14:46:29,24571,25452,30096,29275,33492,34040,31461,33189,25.03,35.61,37.92,8.25,876.00
14:48:29,24947,25875,30718,29891,34386,34806,32029,33938,25.03,33.99,36.72,8.32,876.20
14:48:29,24919,25784,30585,29743,34106,34566,31919,33701,25.03,33.99,36.72,8.32,876.20
14:48:29,24492,25317,30021,29171,33413,33873,31314,32952,25.03,33.99,36.72,8.32,876.20
14:50:29,26158,27160,32238,31398,36107,36613,33683,35787,25.06,34.80,36.21,8.68,876.20
14:50:29,26061,27043,32037,31214,35802,36408,33564,35521,25.06,34.80,36.21,8.68,876.20
14:50:29,26255,27163,32292,31440,36027,36673,33866,35769,25.06,34.80,36.21,8.68,876.20
14:52:28,22261,23119,27426,26667,30664,30997,28496,30162,25.06,35.61,36.86,8.18,876.05
14:52:28,21317,22074,26164,25426,29144,29486,27157,28671,25.06,35.61,36.86,8.18,876.05
14:52:28,20920,21630,25630,24909,28493,28846,26553,28003,25.06,35.61,36.86,8.18,876.05
14:54:29,20114,20857,24756,24055,27597,27890,25360,27103,25.03,34.80,37.04,8.64,876.04
14:54:29,20072,20763,24640,23932,27438,27730,25221,26927,25.03,34.80,37.04,8.64,876.04
14:54:29,19397,20027,23738,23035,26327,26594,24215,25760,25.03,34.80,37.04,8.64,876.04
14:56:27,19790,20507,24353,23648,27187,27430,24771,26615,25.03,34.80,38.20,8.53,876.28
14:56:27,19336,19983,23731,23058,26432,26730,24137,25921,25.03,34.80,38.20,8.53,876.28
14:56:27,19859,20516,24373,23689,27106,27429,24807,26636,25.03,34.80,38.20,8.53,876.28
14:58:28,19519,20265,24066,23379,26876,27119,24497,26305,25.03,36.42,38.61,8.18,876.22
14:58:28,19027,19709,23416,22720,26062,26303,23823,25497,25.03,36.42,38.61,8.18,876.22
14:58:28,19434,20107,23859,23168,26520,26799,24291,25980,25.03,36.42,38.61,8.18,876.22
15:02:48,27341,28654,34000,33196,38246,39016,35229,38265,25.03,36.42,38.03,8.39,876.05
15:02:48,27708,29021,34379,33549,38601,39453,35638,38759,25.03,36.42,38.03,8.39,876.05
15:02:48,27978,29304,34686,33828,38883,39749,35988,39087,25.03,36.42,38.03,8.39,876.05
15:04:28,28993,30484,36167,35369,40655,41651,38045,40613,25.06,34.80,39.88,8.46,875.87
15:04:28,29139,30651,36270,35454,40672,41714,38117,40803,25.06,34.80,39.88,8.46,875.87
15:04:28,29196,30725,36322,35461,40661,41725,38120,40898,25.06,34.80,39.88,8.46,875.87
15:06:28,27049,28486,33769,33025,37907,38780,35607,37617,25.03,35.61,41.23,8.18,875.87
15:06:28,27477,28967,34318,33543,38497,39469,36157,38347,25.03,35.61,41.23,8.18,875.87
15:06:28,27588,29052,34397,33618,38520,39529,36223,38506,25.03,35.61,41.23,8.18,875.87
15:08:29,28085,29533,35170,34450,39512,40579,37168,39452,25.06,34.80,41.94,7.67,876.23
15:08:29,27959,29491,35014,34216,39203,40247,36832,39130,25.06,34.80,41.94,7.67,876.23
15:08:29,27989,29439,34909,34178,39167,40202,36787,39217,25.06,34.80,41.94,7.67,876.23
15:10:29,27194,28572,34036,33311,38286,39270,35827,38190,25.03,35.61,40.56,7.78,876.19
15:10:29,27071,28440,33858,33093,37991,38956,35526,37976,25.03,35.61,40.56,7.78,876.19
15:10:29,26710,28043,33300,32534,37326,38315,34910,37408,25.03,35.61,40.56,7.78,876.19
15:12:28,17891,18484,22182,21502,24842,24912,22818,23961,25.03,37.23,38.16,7.96,875.97
15:12:28,18023,18592,22317,21667,24959,25041,23018,24152,25.03,37.23,38.16,7.96,875.97
15:12:28,19035,19618,23555,22878,26319,26476,24308,25482,25.03,37.23,38.16,7.96,875.97
15:14:28,10874,11226,13413,12967,14916,14827,13633,14097,25.03,35.61,37.76,8.03,876.05
15:14:28,10601,10925,13085,12634,14503,14414,13299,13712,25.03,35.61,37.76,8.03,876.05
15:14:28,9821,10115,12121,11715,13440,13369,12392,12727,25.03,35.61,37.76,8.03,876.05
15:16:29,15508,15967,19335,18750,21701,21671,20237,20745,25.03,35.61,37.08,7.78,875.90
15:16:29,15960,16384,19857,19242,22202,22224,20764,21225,25.03,35.61,37.08,7.78,875.90
15:16:29,15160,15545,18848,18286,21076,21107,19749,20152,25.03,35.61,37.08,7.78,875.90
15:18:30,19489,20484,24479,23927,27494,27997,25813,27072,25.06,35.61,37.82,7.96,875.89
15:18:30,19864,20877,24900,24301,27870,28394,26179,27532,25.06,35.61,37.82,7.96,875.89
15:18:30,19642,20650,24597,23964,27477,28024,25825,27157,25.06,35.61,37.82,7.96,875.89
15:20:29,22449,23179,28165,27432,31842,32005,29818,30860,25.03,37.23,38.54,7.82,876.07
15:20:29,22616,23264,28304,27566,31940,32157,29979,30981,25.03,37.23,38.54,7.82,876.07
15:20:29,22692,23307,28388,27664,31983,32238,30083,30986,25.03,37.23,38.54,7.82,876.07
15:23:16,24365,25581,30503,29776,34331,35044,32114,34380,25.06,36.42,38.71,7.82,875.58
15:23:16,24177,25419,30198,29488,33897,34725,31734,33970,25.06,36.42,38.71,7.82,875.58
15:23:16,24034,25261,30004,29280,33684,34439,31473,33739,25.06,36.42,38.71,7.82,875.58
15:24:32,23164,23942,29023,28308,32711,33086,30581,32032,25.03,36.42,38.82,7.39,875.25
15:24:32,23454,24142,29329,28547,32909,33364,30928,32285,25.03,36.42,38.82,7.39,875.25
15:24:32,23280,23921,29046,28315,32577,32981,30618,31921,25.03,36.42,38.82,7.39,875.25
15:26:32,24373,25068,30546,29801,34497,34867,32061,33702,25.03,35.61,38.00,7.53,875.83
15:26:32,23529,24123,29423,28676,33116,33481,30793,32255,25.03,35.61,38.00,7.53,875.83
15:26:32,22780,23271,28462,27777,31976,32347,29868,31073,25.03,35.61,38.00,7.53,875.83
15:28:28,25459,26781,32040,31335,36183,36972,33557,36295,25.03,36.42,37.54,7.75,875.73
15:28:28,25663,27001,32268,31549,36414,37224,33767,36607,25.03,36.42,37.54,7.75,875.73
15:28:28,25258,26549,31695,30952,35679,36484,33122,35824,25.03,36.42,37.54,7.75,875.73
15:30:25,25709,27057,32466,31770,36734,37522,34351,36744,25.03,35.61,39.99,7.75,875.84
15:30:25,25689,27028,32398,31687,36591,37408,34294,36676,25.03,35.61,39.99,7.75,875.84
15:30:25,25361,26658,31912,31216,36012,36716,33697,36034,25.03,35.61,39.99,7.75,875.84
15:32:25,15982,16825,20140,19613,22615,22931,20897,22210,25.06,36.42,39.71,7.53,875.53
15:32:25,16102,16927,20190,19663,22617,22895,20855,22189,25.06,36.42,39.71,7.53,875.53
15:32:25,15024,15789,18828,18301,21004,21276,19336,20584,25.06,36.42,39.71,7.53,875.53
15:34:24,18349,19295,23187,22677,26110,26589,24123,25886,25.03,36.42,39.35,7.06,875.70
15:34:24,16852,17699,21159,20574,23664,23959,21655,23180,25.03,36.42,39.35,7.06,875.70
15:34:24,16579,17431,20803,20248,23272,23568,21316,22842,25.03,36.42,39.35,7.06,875.70
15:36:24,18239,19168,22918,22290,25644,25961,23368,24991,25.03,35.61,36.35,7.39,875.60
15:36:24,18388,19365,23189,22589,26055,26463,23850,25647,25.03,35.61,36.35,7.39,875.60
15:36:24,17888,18800,22457,21848,25121,25432,22893,24623,25.03,35.61,36.35,7.39,875.60
15:38:24,22136,23297,27993,27366,31574,32222,28800,31356,25.03,34.80,37.19,7.67,875.75
15:38:24,22031,23239,27839,27251,31426,32041,28628,31306,25.03,34.80,37.19,7.67,875.75
15:38:24,22564,23797,28577,27970,32128,32935,29406,32231,25.03,34.80,37.19,7.67,875.75
15:40:24,22852,24130,29083,28481,32963,33685,30200,32935,25.06,35.61,39.89,7.60,875.90
15:40:24,23630,24886,30008,29385,33944,34734,31100,34005,25.06,35.61,39.89,7.60,875.90
15:40:24,22365,23476,28257,27637,31932,32583,29170,31847,25.06,35.61,39.89,7.60,875.90
15:42:23,19815,20918,25125,24519,28304,28743,25658,27969,25.06,35.61,39.86,7.32,875.83
15:42:23,19489,20559,24648,24007,27695,28126,25058,27405,25.06,35.61,39.86,7.32,875.83
15:42:23,20623,21702,26026,25405,29391,29887,26664,29239,25.06,35.61,39.86,7.32,875.83
15:44:24,5237,5495,6544,6304,7217,7121,6318,6679,25.03,36.42,36.03,7.10,875.16
15:44:24,5700,5975,7123,6870,7876,7775,6912,7333,25.03,36.42,36.03,7.10,875.16
15:44:24,8258,8637,10302,9906,11333,11228,9976,10612,25.03,36.42,36.03,7.10,875.16
15:46:23,22203,23590,28144,27491,31728,32442,28900,31756,25.06,35.61,34.59,7.60,876.10
15:46:23,23259,24679,29462,28778,33183,34041,30339,33436,25.06,35.61,34.59,7.60,876.10
15:46:23,23749,25183,30027,29353,33779,34651,30947,34082,25.06,35.61,34.59,7.60,876.10
15:48:23,22108,23459,28052,27411,31649,32332,28752,31662,25.03,35.61,35.93,7.53,875.89
15:48:23,20475,21667,25857,25253,29066,29698,26434,29082,25.03,35.61,35.93,7.53,875.89
15:48:23,20635,21813,26041,25363,29184,29780,26510,29071,25.03,35.61,35.93,7.53,875.89
15:50:22,25381,27019,32406,31736,36679,37670,33584,37129,25.03,34.80,36.86,7.28,875.65
15:50:22,25237,26757,32082,31407,36261,37240,33155,36707,25.03,34.80,36.86,7.28,875.65
15:50:22,25045,26556,31794,31130,35886,36888,32861,36353,25.03,34.80,36.86,7.28,875.65
15:52:22,22235,23642,28332,27818,32116,32830,29116,32184,25.03,34.80,36.94,7.49,875.38
15:52:22,21422,22771,27202,26604,30609,31364,27830,30808,25.03,34.80,36.94,7.49,875.38
15:52:22,24069,25526,30542,29909,34486,35453,31530,34924,25.03,34.80,36.94,7.49,875.38
15:54:22,18758,19927,23843,23258,26830,27332,24330,26677,25.03,34.80,38.53,7.39,875.44
15:54:22,18325,19426,23207,22623,26011,26479,23592,25813,25.03,34.80,38.53,7.39,875.44
15:54:22,18155,19211,22956,22388,25728,26203,23397,25558,25.03,34.80,38.53,7.39,875.44
15:56:22,20292,21544,25832,25232,29174,29773,26383,29085,25.06,35.61,38.22,7.21,875.71
15:56:22,18389,19486,23254,22652,26054,26452,23416,25760,25.06,35.61,38.22,7.21,875.71
15:56:22,20161,21412,25642,25065,28868,29507,26223,28945,25.06,35.61,38.22,7.21,875.71
15:58:22,23735,25334,30361,29768,34449,35337,31224,34753,25.03,34.80,39.90,7.42,875.61
15:58:22,24076,25669,30849,30215,34896,35816,31712,35273,25.03,34.80,39.90,7.42,875.61
15:58:22,24395,25959,31154,30531,35226,36209,32099,35655,25.03,34.80,39.90,7.42,875.61
16:02:43,20731,22097,26464,25890,29806,30492,26678,29816,25.00,37.23,38.92,7.03,875.20
16:02:43,22860,24358,29268,28706,33076,34064,29944,33657,25.00,37.23,38.92,7.03,875.20
16:02:43,22983,24456,29450,28731,33107,34030,29968,33579,25.00,37.23,38.92,7.03,875.20
16:04:21,18814,20087,24196,23719,27416,28014,24508,27389,25.03,35.61,37.25,7.17,875.17
16:04:21,18276,19452,23351,22767,26173,26687,23325,26004,25.03,35.61,37.25,7.17,875.17
16:04:21,18380,19583,23521,23019,26534,27097,23744,26550,25.03,35.61,37.25,7.17,875.17
16:06:21,20811,22258,26831,26217,30384,31129,27169,30508,25.06,36.42,35.98,7.39,875.32
16:06:21,21399,22849,27545,26941,31166,31987,27944,31432,25.06,36.42,35.98,7.39,875.32
16:06:21,20217,21528,25894,25304,29237,29839,26078,29274,25.06,36.42,35.98,7.39,875.32
16:08:21,20861,22297,26886,26302,30493,31202,27224,30524,25.03,36.42,35.73,7.39,875.47
16:08:21,21264,22726,27409,26836,31063,31868,27843,31302,25.03,36.42,35.73,7.39,875.47
16:08:21,20873,22276,26837,26275,30387,31137,27167,30545,25.03,36.42,35.73,7.39,875.47
16:10:21,19506,20853,25175,24597,28469,29103,25437,28302,25.03,35.61,36.15,7.32,875.56
16:10:21,18693,19980,24116,23573,27213,27770,24296,27069,25.03,35.61,36.15,7.32,875.56
16:10:21,18272,19502,23441,22892,26392,26930,23550,26180,25.03,35.61,36.15,7.32,875.56
16:12:21,14729,15729,18973,18464,21313,21547,18851,20795,25.03,35.61,36.24,7.35,875.42
16:12:21,12160,12926,15472,14978,17193,17251,15051,16474,25.03,35.61,36.24,7.35,875.42
16:12:21,11510,12249,14683,14231,16381,16442,14386,15780,25.03,35.61,36.24,7.35,875.42
16:14:22,16414,17578,21277,20802,24100,24554,21681,23913,25.03,34.80,36.07,7.39,875.24
16:14:22,16291,17460,21142,20632,23827,24268,21379,23593,25.03,34.80,36.07,7.39,875.24
16:14:22,16997,18163,21978,21501,24875,25387,22434,24796,25.03,34.80,36.07,7.39,875.24
16:16:22,21405,22953,27895,27377,31770,32683,28755,32092,25.03,34.80,36.82,7.24,875.45
16:16:22,21356,22905,27764,27268,31638,32515,28615,32021,25.03,34.80,36.82,7.24,875.45
16:16:22,22046,23649,28670,28132,32633,33639,29634,33283,25.03,34.80,36.82,7.24,875.45
16:18:22,22952,24628,29991,29492,34289,35364,31051,34813,25.06,35.61,38.54,7.24,875.27
16:18:22,22842,24462,29771,29306,34042,35032,30752,34604,25.06,35.61,38.54,7.24,875.27
16:18:22,22753,24409,29692,29138,33835,34956,30657,34515,25.06,35.61,38.54,7.24,875.27
16:20:21,22457,24169,29499,28962,33632,34671,30386,34115,25.03,34.80,39.84,7.03,875.23
16:20:21,22158,23768,28968,28496,33080,34079,29776,33594,25.03,34.80,39.84,7.03,875.23
16:20:21,22711,24366,29644,29141,33880,34969,30520,34529,25.03,34.80,39.84,7.03,875.23
16:23:04,20551,22145,26842,26329,30531,31526,27317,31115,25.03,34.80,36.86,7.03,875.55
16:23:04,20349,21853,26451,25944,30046,31026,26876,30599,25.03,34.80,36.86,7.03,875.55
16:23:04,20189,21673,26192,25690,29621,30645,26627,30208,25.03,34.80,36.86,7.03,875.55
16:24:23,19598,21086,25711,25241,29348,30172,26176,29599,25.03,34.80,36.18,7.17,875.47
16:24:23,19825,21306,25935,25446,29540,30379,26360,29845,25.03,34.80,36.18,7.17,875.47
16:24:23,20340,21849,26623,26118,30325,31210,27104,30730,25.03,34.80,36.18,7.17,875.47
16:26:21,12267,13176,16017,15633,18055,18285,15865,17530,25.06,35.61,37.22,7.32,875.07
16:26:21,10315,11069,13400,13047,15044,15199,13212,14593,25.06,35.61,37.22,7.32,875.07
16:26:21,11620,12456,15162,14769,17052,17313,15061,16701,25.06,35.61,37.22,7.32,875.07
16:28:22,18341,19780,24208,23788,27663,28371,24699,27680,25.06,36.42,37.46,6.81,875.25
16:28:22,13519,14523,17671,17242,20007,20309,17618,19628,25.06,36.42,37.46,6.81,875.25
16:28:22,16448,17714,21636,21217,24650,25242,21968,24712,25.06,36.42,37.46,6.81,875.25
16:30:25,19582,21195,25790,25324,29439,30288,26233,29815,25.06,35.61,36.73,7.17,875.39
16:30:25,19593,21162,25731,25287,29301,30218,26097,29715,25.06,35.61,36.73,7.17,875.39
16:30:25,19134,20659,25135,24681,28583,29452,25502,29009,25.06,35.61,36.73,7.17,875.39
16:32:23,16648,18052,21939,21519,24921,25611,22031,25064,25.03,36.42,37.55,6.81,875.27
16:32:23,15332,16628,20089,19663,22694,23277,20108,22831,25.03,36.42,37.55,6.81,875.27
16:32:23,15300,16545,20018,19595,22602,23162,19995,22642,25.03,36.42,37.55,6.81,875.27
16:34:24,15628,16910,20557,20088,23218,23731,20440,23091,25.06,35.61,37.38,7.24,875.30
16:34:24,14990,16194,19614,19174,22145,22608,19457,21958,25.06,35.61,37.38,7.24,875.30
16:34:24,14992,16183,19590,19144,22075,22549,19441,21916,25.06,35.61,37.38,7.24,875.30
16:36:22,8940,9614,11695,11314,13059,13005,11171,12309,25.03,35.61,38.50,7.10,875.33
16:36:22,7549,8096,9825,9481,10916,10828,9306,10210,25.03,35.61,38.50,7.10,875.33
16:36:22,8156,8769,10683,10341,11961,11933,10281,11363,25.03,35.61,38.50,7.10,875.33
16:38:22,4985,5394,6465,6234,7144,7084,6068,6680,25.06,35.61,37.14,6.60,875.06
16:38:22,5642,6099,7310,7045,8061,8008,6856,7571,25.06,35.61,37.14,6.60,875.06
16:38:22,5388,5816,6950,6691,7642,7584,6502,7164,25.06,35.61,37.14,6.60,875.06
16:40:22,16744,18230,22216,21765,25243,25860,22254,25322,25.03,35.61,35.13,7.10,875.28
16:40:22,18030,19597,23901,23431,27199,28004,24086,27489,25.03,35.61,35.13,7.10,875.28
16:40:22,18512,20123,24588,24148,28027,28895,24901,28460,25.03,35.61,35.13,7.10,875.28
16:42:23,20078,21937,26834,26417,30772,31826,27361,31419,25.03,35.61,35.75,6.67,874.85
16:42:23,21240,23189,28386,27963,32525,33792,29092,33467,25.03,35.61,35.75,6.67,874.85
16:42:23,21014,22870,27990,27556,31994,33123,28540,32683,25.03,35.61,35.75,6.67,874.85
16:44:23,15620,17026,20771,20348,23613,24159,20811,23562,25.03,35.61,35.17,7.10,875.10
16:44:23,16939,18471,22597,22174,25744,26471,22872,25970,25.03,35.61,35.17,7.10,875.10
16:44:23,18438,20088,24601,24160,28010,28854,24922,28359,25.03,35.61,35.17,7.10,875.10
16:46:23,22270,24396,29992,29611,34503,35772,30914,35371,25.06,34.80,36.05,6.88,874.96
16:46:23,22262,24350,29922,29494,34322,35639,30801,35289,25.06,34.80,36.05,6.88,874.96
16:46:23,22197,24220,29729,29318,34103,35463,30660,35040,25.06,34.80,36.05,6.88,874.96
16:48:22,15675,17098,20931,20460,23651,24059,20776,23318,25.03,35.61,36.48,6.81,875.47
16:48:22,16649,18231,22386,22017,25558,26190,22742,25752,25.03,35.61,36.48,6.81,875.47
16:48:22,20109,21996,27065,26615,30940,31865,27673,31503,25.03,35.61,36.48,6.81,875.47
