测量时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,控温,CPU温,环温,环湿,压强
20:28:28,422,340,2982,6264,11935,18950,1486,20202,25.03,40.47,33.27,14.99,867.96
20:30:28,365,234,2402,5379,10529,17293,1206,18656,25.03,39.66,33.05,15.06,867.8
20:30:28,363,228,2366,5317,10439,17168,1190,18553,25.03,39.66,33.05,15.06,867.8
20:30:28,360,222,2333,5260,10356,17072,1175,18452,25.03,39.66,33.05,15.06,867.8
20:32:30,305,141,1787,4331,8804,15074,913,16444,25.03,40.47,32.73,15.13,867.93
20:32:30,302,136,1755,4271,8709,14940,897,16305,25.03,40.47,32.73,15.13,867.93
20:32:30,299,132,1721,4206,8599,14787,882,16159,25.03,40.47,32.73,15.13,867.93
20:34:29,243,78,1256,3346,7071,12712,656,14031,25.03,40.47,32.45,15.2,868.04
20:34:29,241,75,1228,3287,6975,12574,644,13909,25.03,40.47,32.45,15.2,868.04
20:34:29,238,72,1203,3234,6887,12446,632,13785,25.03,40.47,32.45,15.2,868.04
20:36:39,186,34,803,2370,5282,10043,442,11046,25.03,38.85,32.25,15.27,868.03
20:36:39,182,32,778,2308,5155,9832,430,10792,25.03,38.85,32.25,15.27,868.03
20:36:39,178,30,752,2243,5022,9613,418,10534,25.03,38.85,32.25,15.27,868.03
20:38:45,135,12,481,1609,3793,7728,289,8646,25,40.47,32.03,15.34,868.1
20:38:45,132,11,464,1563,3692,7544,280,8427,25,40.47,32.03,15.34,868.1
20:38:45,128,10,447,1514,3585,7355,272,8206,25,40.47,32.03,15.34,868.1
