Date,Day,DayOfWeek,DayOfYear,Hour,Kind,Millisecond,Minute,Month,Second,Ticks,TimeOfDay,Year
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,24,8,26,636693026660000000,05:24:26,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,26,8,27,636693027870000000,05:26:27,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,26,8,27,636693027870000000,05:26:27,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,26,8,27,636693027870000000,05:26:27,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,28,8,28,636693029080000000,05:28:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,28,8,28,636693029080000000,05:28:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,28,8,28,636693029080000000,05:28:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,30,8,27,636693030270000000,05:30:27,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,30,8,27,636693030270000000,05:30:27,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,30,8,27,636693030270000000,05:30:27,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,32,8,28,636693031480000000,05:32:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,32,8,28,636693031480000000,05:32:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,32,8,28,636693031480000000,05:32:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,34,8,29,636693032690000000,05:34:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,34,8,29,636693032690000000,05:34:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,34,8,29,636693032690000000,05:34:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,36,8,29,636693033890000000,05:36:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,36,8,29,636693033890000000,05:36:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,36,8,29,636693033890000000,05:36:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,38,8,29,636693035090000000,05:38:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,38,8,29,636693035090000000,05:38:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,38,8,29,636693035090000000,05:38:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,40,8,29,636693036290000000,05:40:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,40,8,29,636693036290000000,05:40:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,40,8,29,636693036290000000,05:40:29,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,42,8,30,636693037500000000,05:42:30,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,42,8,30,636693037500000000,05:42:30,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,42,8,30,636693037500000000,05:42:30,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,44,8,30,636693038700000000,05:44:30,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,44,8,30,636693038700000000,05:44:30,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,44,8,30,636693038700000000,05:44:30,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,46,8,32,636693039920000000,05:46:32,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,46,8,32,636693039920000000,05:46:32,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,46,8,32,636693039920000000,05:46:32,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,48,8,28,636693041080000000,05:48:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,48,8,28,636693041080000000,05:48:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,48,8,28,636693041080000000,05:48:28,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,50,8,36,636693042360000000,05:50:36,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,50,8,36,636693042360000000,05:50:36,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,50,8,36,636693042360000000,05:50:36,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,52,8,36,636693043560000000,05:52:36,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,52,8,36,636693043560000000,05:52:36,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,52,8,36,636693043560000000,05:52:36,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,54,8,35,636693044750000000,05:54:35,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,54,8,35,636693044750000000,05:54:35,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,54,8,35,636693044750000000,05:54:35,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,56,8,35,636693045950000000,05:56:35,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,56,8,35,636693045950000000,05:56:35,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,56,8,35,636693045950000000,05:56:35,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,58,8,32,636693047120000000,05:58:32,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,58,8,32,636693047120000000,05:58:32,2018
2018/8/8 0:00:00,8,Wednesday,220,5,Unspecified,0,58,8,32,636693047120000000,05:58:32,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,2,8,52,636693049720000000,06:02:52,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,2,8,52,636693049720000000,06:02:52,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,2,8,52,636693049720000000,06:02:52,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,4,8,31,636693050710000000,06:04:31,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,4,8,31,636693050710000000,06:04:31,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,4,8,31,636693050710000000,06:04:31,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,6,8,30,636693051900000000,06:06:30,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,6,8,30,636693051900000000,06:06:30,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,6,8,30,636693051900000000,06:06:30,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,8,8,28,636693053080000000,06:08:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,8,8,28,636693053080000000,06:08:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,8,8,28,636693053080000000,06:08:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,10,8,28,636693054280000000,06:10:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,10,8,28,636693054280000000,06:10:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,10,8,28,636693054280000000,06:10:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,12,8,27,636693055470000000,06:12:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,12,8,27,636693055470000000,06:12:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,12,8,27,636693055470000000,06:12:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,14,8,28,636693056680000000,06:14:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,14,8,28,636693056680000000,06:14:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,14,8,28,636693056680000000,06:14:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,16,8,28,636693057880000000,06:16:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,16,8,28,636693057880000000,06:16:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,16,8,28,636693057880000000,06:16:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,18,8,27,636693059070000000,06:18:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,18,8,27,636693059070000000,06:18:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,18,8,27,636693059070000000,06:18:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,20,8,28,636693060280000000,06:20:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,20,8,28,636693060280000000,06:20:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,20,8,28,636693060280000000,06:20:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,23,8,14,636693061940000000,06:23:14,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,23,8,14,636693061940000000,06:23:14,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,23,8,14,636693061940000000,06:23:14,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,24,8,28,636693062680000000,06:24:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,24,8,28,636693062680000000,06:24:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,24,8,28,636693062680000000,06:24:28,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,26,8,26,636693063860000000,06:26:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,26,8,26,636693063860000000,06:26:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,26,8,26,636693063860000000,06:26:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,28,8,26,636693065060000000,06:28:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,28,8,26,636693065060000000,06:28:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,28,8,26,636693065060000000,06:28:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,30,8,27,636693066270000000,06:30:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,30,8,27,636693066270000000,06:30:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,30,8,27,636693066270000000,06:30:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,32,8,27,636693067470000000,06:32:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,32,8,27,636693067470000000,06:32:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,32,8,27,636693067470000000,06:32:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,34,8,26,636693068660000000,06:34:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,34,8,26,636693068660000000,06:34:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,34,8,26,636693068660000000,06:34:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,36,8,26,636693069860000000,06:36:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,36,8,26,636693069860000000,06:36:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,36,8,26,636693069860000000,06:36:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,38,8,27,636693071070000000,06:38:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,38,8,27,636693071070000000,06:38:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,38,8,27,636693071070000000,06:38:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,42,8,27,636693073470000000,06:42:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,42,8,27,636693073470000000,06:42:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,42,8,27,636693073470000000,06:42:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,44,8,26,636693074660000000,06:44:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,44,8,26,636693074660000000,06:44:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,44,8,26,636693074660000000,06:44:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,46,8,27,636693075870000000,06:46:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,46,8,27,636693075870000000,06:46:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,46,8,27,636693075870000000,06:46:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,48,8,26,636693077060000000,06:48:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,48,8,26,636693077060000000,06:48:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,48,8,26,636693077060000000,06:48:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,50,8,26,636693078260000000,06:50:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,50,8,26,636693078260000000,06:50:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,50,8,26,636693078260000000,06:50:26,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,52,8,27,636693079470000000,06:52:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,52,8,27,636693079470000000,06:52:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,52,8,27,636693079470000000,06:52:27,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,54,8,32,636693080720000000,06:54:32,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,54,8,32,636693080720000000,06:54:32,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,54,8,32,636693080720000000,06:54:32,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,56,8,22,636693081820000000,06:56:22,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,56,8,22,636693081820000000,06:56:22,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,56,8,22,636693081820000000,06:56:22,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,58,8,32,636693083120000000,06:58:32,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,58,8,32,636693083120000000,06:58:32,2018
2018/8/8 0:00:00,8,Wednesday,220,6,Unspecified,0,58,8,32,636693083120000000,06:58:32,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,2,8,50,636693085700000000,07:02:50,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,2,8,50,636693085700000000,07:02:50,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,2,8,50,636693085700000000,07:02:50,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,4,8,31,636693086710000000,07:04:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,4,8,31,636693086710000000,07:04:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,4,8,31,636693086710000000,07:04:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,6,8,31,636693087910000000,07:06:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,6,8,31,636693087910000000,07:06:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,6,8,31,636693087910000000,07:06:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,8,8,31,636693089110000000,07:08:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,8,8,31,636693089110000000,07:08:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,8,8,31,636693089110000000,07:08:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,10,8,30,636693090300000000,07:10:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,10,8,30,636693090300000000,07:10:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,10,8,30,636693090300000000,07:10:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,12,8,30,636693091500000000,07:12:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,12,8,30,636693091500000000,07:12:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,12,8,30,636693091500000000,07:12:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,14,8,30,636693092700000000,07:14:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,14,8,30,636693092700000000,07:14:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,14,8,30,636693092700000000,07:14:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,16,8,30,636693093900000000,07:16:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,16,8,30,636693093900000000,07:16:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,16,8,30,636693093900000000,07:16:30,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,18,8,31,636693095110000000,07:18:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,18,8,31,636693095110000000,07:18:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,18,8,31,636693095110000000,07:18:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,20,8,31,636693096310000000,07:20:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,20,8,31,636693096310000000,07:20:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,20,8,31,636693096310000000,07:20:31,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,23,8,11,636693097910000000,07:23:11,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,23,8,11,636693097910000000,07:23:11,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,23,8,11,636693097910000000,07:23:11,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,24,8,34,636693098740000000,07:24:34,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,24,8,34,636693098740000000,07:24:34,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,24,8,34,636693098740000000,07:24:34,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,26,8,29,636693099890000000,07:26:29,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,26,8,29,636693099890000000,07:26:29,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,26,8,29,636693099890000000,07:26:29,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,28,8,27,636693101070000000,07:28:27,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,28,8,27,636693101070000000,07:28:27,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,28,8,27,636693101070000000,07:28:27,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,30,8,22,636693102220000000,07:30:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,30,8,22,636693102220000000,07:30:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,30,8,22,636693102220000000,07:30:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,32,8,23,636693103430000000,07:32:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,32,8,23,636693103430000000,07:32:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,32,8,23,636693103430000000,07:32:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,34,8,22,636693104620000000,07:34:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,34,8,22,636693104620000000,07:34:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,34,8,22,636693104620000000,07:34:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,36,8,22,636693105820000000,07:36:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,36,8,22,636693105820000000,07:36:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,36,8,22,636693105820000000,07:36:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,38,8,22,636693107020000000,07:38:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,38,8,22,636693107020000000,07:38:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,38,8,22,636693107020000000,07:38:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,40,8,22,636693108220000000,07:40:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,40,8,22,636693108220000000,07:40:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,40,8,22,636693108220000000,07:40:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,42,8,21,636693109410000000,07:42:21,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,42,8,21,636693109410000000,07:42:21,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,42,8,21,636693109410000000,07:42:21,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,44,8,22,636693110620000000,07:44:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,44,8,22,636693110620000000,07:44:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,44,8,22,636693110620000000,07:44:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,46,8,23,636693111830000000,07:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,46,8,23,636693111830000000,07:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,46,8,23,636693111830000000,07:46:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,48,8,23,636693113030000000,07:48:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,48,8,23,636693113030000000,07:48:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,48,8,23,636693113030000000,07:48:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,50,8,22,636693114220000000,07:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,50,8,22,636693114220000000,07:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,50,8,22,636693114220000000,07:50:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,52,8,22,636693115420000000,07:52:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,52,8,22,636693115420000000,07:52:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,52,8,22,636693115420000000,07:52:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,54,8,22,636693116620000000,07:54:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,54,8,22,636693116620000000,07:54:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,54,8,22,636693116620000000,07:54:22,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,56,8,23,636693117830000000,07:56:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,56,8,23,636693117830000000,07:56:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,56,8,23,636693117830000000,07:56:23,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,58,8,24,636693119040000000,07:58:24,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,58,8,24,636693119040000000,07:58:24,2018
2018/8/8 0:00:00,8,Wednesday,220,7,Unspecified,0,58,8,24,636693119040000000,07:58:24,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,2,8,41,636693121610000000,08:02:41,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,2,8,41,636693121610000000,08:02:41,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,2,8,41,636693121610000000,08:02:41,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,4,8,23,636693122630000000,08:04:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,4,8,23,636693122630000000,08:04:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,4,8,23,636693122630000000,08:04:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,6,8,23,636693123830000000,08:06:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,6,8,23,636693123830000000,08:06:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,6,8,23,636693123830000000,08:06:23,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,8,8,22,636693125020000000,08:08:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,8,8,22,636693125020000000,08:08:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,8,8,22,636693125020000000,08:08:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,10,8,21,636693126210000000,08:10:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,10,8,21,636693126210000000,08:10:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,10,8,21,636693126210000000,08:10:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,12,8,21,636693127410000000,08:12:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,12,8,21,636693127410000000,08:12:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,12,8,21,636693127410000000,08:12:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,14,8,21,636693128610000000,08:14:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,14,8,21,636693128610000000,08:14:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,14,8,21,636693128610000000,08:14:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,16,8,22,636693129820000000,08:16:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,16,8,22,636693129820000000,08:16:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,16,8,22,636693129820000000,08:16:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,18,8,21,636693131010000000,08:18:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,18,8,21,636693131010000000,08:18:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,18,8,21,636693131010000000,08:18:21,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,20,8,22,636693132220000000,08:20:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,20,8,22,636693132220000000,08:20:22,2018
2018/8/8 0:00:00,8,Wednesday,220,8,Unspecified,0,20,8,22,636693132220000000,08:20:22,2018
